Address,Value,Instruction
0x0274,0x780F,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0276,0x026E,Instruction::Jump(0x026E)
0x0278,0x3002,Instruction::Conditional(0x1002)
0x027A,0x003D,Instruction::Jump(0x003D)
0x027C,0x8000,Instruction::Literal(0x0000)
0x027E,0x770F,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0280,0x0278,Instruction::Jump(0x0278)
0x0282,0x3E01,Instruction::Conditional(0x1E01)
0x0284,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0286,0x780F,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0288,0x0282,Instruction::Jump(0x0282)
0x028A,0x3002,Instruction::Conditional(0x1002)
0x028C,0x003E,Instruction::Jump(0x003E)
0x028E,0x8000,Instruction::Literal(0x0000)
0x0290,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0292,0x780F,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0294,0x028A,Instruction::Jump(0x028A)
0x0296,0x3E02,Instruction::Conditional(0x1E02)
0x0298,0x003D,Instruction::Jump(0x003D)
0x029A,0x6803,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x029C,0x760C,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x029E,0x0296,Instruction::Jump(0x0296)
0x02A0,0x7404,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x02A2,0x6375,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x02A4,0x006B,Instruction::Jump(0x006B)
0x02A6,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x02A8,0x718D,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x02AA,0x02A0,Instruction::Jump(0x02A0)
0x02AC,0x2D04,Instruction::Conditional(0x0D04)
0x02AE,0x6F72,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x02B0,0x0074,Instruction::Jump(0x0074)
0x02B2,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x02B4,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x02B6,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x02B8,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x02BA,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x02BC,0x02AC,Instruction::Jump(0x02AC)
0x02BE,0x3202,Instruction::Conditional(0x1202)
0x02C0,0x002F,Instruction::Jump(0x002F)
0x02C2,0x8001,Instruction::Literal(0x0001)
0x02C4,0x790F,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x02C6,0x02BE,Instruction::Jump(0x02BE)
0x02C8,0x3202,Instruction::Conditional(0x1202)
0x02CA,0x002A,Instruction::Jump(0x002A)
0x02CC,0x8001,Instruction::Literal(0x0001)
0x02CE,0x7D0F,Instruction::ALU(AluAttributes { opcode: OpNlshiftT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x02D0,0x02C8,Instruction::Jump(0x02C8)
0x02D2,0x3102,Instruction::Conditional(0x1102)
0x02D4,0x002B,Instruction::Jump(0x002B)
0x02D6,0x8001,Instruction::Literal(0x0001)
0x02D8,0x720F,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x02DA,0x02D2,Instruction::Jump(0x02D2)
0x02DC,0x7303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x02DE,0x4070,Instruction::Call(0x0070)
0x02E0,0x6E81,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x02E2,0x80FF,Instruction::Literal(0x00FF)
0x02E4,0x730F,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x02E6,0x02DC,Instruction::Jump(0x02DC)
0x02E8,0x6507,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x02EA,0x6578,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 0 })
0x02EC,0x7563,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x02EE,0x6574,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x02F0,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x02F2,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x02F4,0x02E8,Instruction::Jump(0x02E8)
0x02F6,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x02F8,0x6579,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x02FA,0xF002,Instruction::Literal(0x7002)
0x02FC,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x02FE,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0300,0x02F6,Instruction::Jump(0x02F6)
0x0302,0x6302,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -2 })
0x0304,0x0040,Instruction::Jump(0x0040)
0x0306,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0308,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x030A,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x030C,0x8001,Instruction::Literal(0x0001)
0x030E,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0310,0x218C,Instruction::Conditional(0x018C)
0x0312,0x8008,Instruction::Literal(0x0008)
0x0314,0x6903,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0316,0x018E,Instruction::Jump(0x018E)
0x0318,0x80FF,Instruction::Literal(0x00FF)
0x031A,0x730F,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x031C,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x031E,0x0302,Instruction::Jump(0x0302)
0x0320,0x6302,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -2 })
0x0322,0x0021,Instruction::Jump(0x0021)
0x0324,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0326,0x80FF,Instruction::Literal(0x00FF)
0x0328,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x032A,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x032C,0x8008,Instruction::Literal(0x0008)
0x032E,0x6D03,Instruction::ALU(AluAttributes { opcode: OpNlshiftT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0330,0x6403,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0332,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0334,0x4153,Instruction::Call(0x0153)
0x0336,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0338,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x033A,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x033C,0x8001,Instruction::Literal(0x0001)
0x033E,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0340,0x8000,Instruction::Literal(0x0000)
0x0342,0x6703,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0344,0x80FF,Instruction::Literal(0x00FF)
0x0346,0x6503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0348,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x034A,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x034C,0x6503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x034E,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0350,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0352,0x6503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0354,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0356,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x0358,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x035A,0x0320,Instruction::Jump(0x0320)
0x035C,0x7503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x035E,0x2B6D,Instruction::Conditional(0x0B6D)
0x0360,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0362,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0364,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0366,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0368,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x036A,0x8000,Instruction::Literal(0x0000)
0x036C,0x414D,Instruction::Call(0x014D)
0x036E,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0370,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0372,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0374,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0376,0x4139,Instruction::Call(0x0139)
0x0378,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x037A,0x6403,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x037C,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x037E,0x6403,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0380,0x4139,Instruction::Call(0x0139)
0x0382,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0384,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0386,0x6600,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0388,0x416B,Instruction::Call(0x016B)
0x038A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x038C,0x718C,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x038E,0x035C,Instruction::Jump(0x035C)
0x0390,0x6445,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x0392,0x766F,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x0394,0x7261,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x0396,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0398,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x039A,0x0390,Instruction::Jump(0x0390)
0x039C,0x7502,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -2 })
0x039E,0x0070,Instruction::Jump(0x0070)
0x03A0,0x41CB,Instruction::Call(0x01CB)
0x03A2,0x3E80,Instruction::Conditional(0x1E80)
0x03A4,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x03A6,0x039C,Instruction::Jump(0x039C)
0x03A8,0x6446,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -2 })
0x03AA,0x756F,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x03AC,0x6573,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x03AE,0x0072,Instruction::Jump(0x0072)
0x03B0,0x41D0,Instruction::Call(0x01D0)
0x03B2,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x03B4,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x03B6,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x03B8,0x720F,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x03BA,0x03A8,Instruction::Jump(0x03A8)
0x03BC,0x6204,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x03BE,0x7361,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x03C0,0x0065,Instruction::Jump(0x0065)
0x03C2,0xBE80,Instruction::Literal(0x3E80)
0x03C4,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x03C6,0x03BC,Instruction::Jump(0x03BC)
0x03C8,0x7404,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x03CA,0x6D65,Instruction::ALU(AluAttributes { opcode: OpNlshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x03CC,0x0070,Instruction::Jump(0x0070)
0x03CE,0xBE82,Instruction::Literal(0x3E82)
0x03D0,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x03D2,0x03C8,Instruction::Jump(0x03C8)
0x03D4,0x3E03,Instruction::Conditional(0x1E03)
0x03D6,0x6E69,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x03D8,0xBE84,Instruction::Literal(0x3E84)
0x03DA,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x03DC,0x03D4,Instruction::Jump(0x03D4)
0x03DE,0x2304,Instruction::Conditional(0x0304)
0x03E0,0x6974,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x03E2,0x0062,Instruction::Jump(0x0062)
0x03E4,0xBE86,Instruction::Literal(0x3E86)
0x03E6,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x03E8,0x03DE,Instruction::Jump(0x03DE)
0x03EA,0x7403,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x03EC,0x6269,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x03EE,0xBE88,Instruction::Literal(0x3E88)
0x03F0,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x03F2,0x03EA,Instruction::Jump(0x03EA)
0x03F4,0x2705,Instruction::Conditional(0x0705)
0x03F6,0x7665,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x03F8,0x6C61,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x03FA,0xBE8A,Instruction::Literal(0x3E8A)
0x03FC,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x03FE,0x03F4,Instruction::Jump(0x03F4)
0x0400,0x2706,Instruction::Conditional(0x0706)
0x0402,0x6261,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x0404,0x726F,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x0406,0x0074,Instruction::Jump(0x0074)
0x0408,0xBE8C,Instruction::Literal(0x3E8C)
0x040A,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x040C,0x0400,Instruction::Jump(0x0400)
0x040E,0x6803,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0410,0x646C,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: 0 })
0x0412,0xBE8E,Instruction::Literal(0x3E8E)
0x0414,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0416,0x040E,Instruction::Jump(0x040E)
0x0418,0x6307,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x041A,0x6E6F,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x041C,0x6574,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x041E,0x7478,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 0 })
0x0420,0xBE90,Instruction::Literal(0x3E90)
0x0422,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0424,0x0418,Instruction::Jump(0x0418)
0x0426,0x660E,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -2 })
0x0428,0x726F,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x042A,0x6874,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x042C,0x772D,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: true, t2n: false, t2r: false, n2_at_t: true, r_dir: -1, d_dir: 1 })
0x042E,0x726F,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x0430,0x6C64,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x0432,0x7369,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x0434,0x0074,Instruction::Jump(0x0074)
0x0436,0xBEA2,Instruction::Literal(0x3EA2)
0x0438,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x043A,0x0426,Instruction::Jump(0x0426)
